,level_0,index,subject_id,task_part,timeout,stimulus,environment,score,isCatch,correct,block_condition,block_order,rewardMap,trial_num,age,gender,rest,subject_condition,rt0,rt1,response0,response1,is_optimal_first,is_optimal_second,optimal_score,categorical_age,trial_bin,is_optimal
120,120,392,3,value training,False,./assets/img/canyon/memory/8.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",36,,,False,8,767.1000000005588,294.40000000037253,ArrowDown,ArrowRight,True,True,30.0,,35,True
121,121,394,3,value training,False,./assets/img/canyon/memory/3.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",37,,,False,8,471.0,229.70000000018626,ArrowDown,ArrowRight,True,True,30.0,,35,True
122,122,396,3,value training,False,./assets/img/canyon/memory/8.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",38,,,False,8,444.59999999962747,243.19999999925494,ArrowDown,ArrowRight,True,True,30.0,,35,True
123,123,398,3,value training,False,./assets/img/canyon/memory/20.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",39,,,False,8,523.5,251.20000000018626,ArrowDown,ArrowRight,True,True,30.0,,35,True
126,126,404,3,value training,False,./assets/img/canyon/memory/16.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",40,,,False,8,594.5,225.79999999981374,ArrowDown,ArrowRight,True,True,30.0,,35,True
128,128,408,3,value training,False,./assets/img/canyon/memory/16.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",41,,,False,8,465.5,229.29999999981374,ArrowDown,ArrowRight,True,True,30.0,,40,True
129,129,410,3,value training,False,./assets/img/canyon/memory/13.jpg,canyon,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",42,,,False,8,598.2000000001863,341.29999999981374,ArrowDown,ArrowRight,True,True,30.0,,40,True
160,0,136,5,value training,False,./assets/img/ocean/memory/27.jpg,ocean,8.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",1,,,True,2,994.5999999940395,523.6999999880791,ArrowDown,ArrowLeft,True,False,30.0,,0,False
161,1,138,5,value training,False,./assets/img/ocean/memory/15.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",2,,,True,2,646.0,339.20000000298023,ArrowDown,ArrowRight,True,True,30.0,,0,True
162,2,140,5,value training,False,./assets/img/ocean/memory/3.jpg,ocean,23.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",3,,,True,2,602.2999999970198,416.6000000089407,ArrowUp,ArrowLeft,False,True,30.0,,0,False
163,3,142,5,value training,False,./assets/img/ocean/memory/7.jpg,ocean,10.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",4,,,True,2,517.3999999910593,342.79999999701977,ArrowUp,ArrowRight,False,False,30.0,,0,False
164,4,144,5,value training,False,./assets/img/ocean/memory/41.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",5,,,True,2,522.3999999910593,343.29999999701977,ArrowDown,ArrowRight,True,True,30.0,,0,True
165,5,146,5,value training,False,./assets/img/ocean/memory/9.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",6,,,True,2,426.0,403.5,ArrowDown,ArrowRight,True,True,30.0,,5,True
166,6,148,5,value training,False,./assets/img/ocean/memory/34.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",7,,,True,2,464.5,429.1000000089407,ArrowDown,ArrowRight,True,True,30.0,,5,True
168,8,152,5,value training,False,./assets/img/ocean/memory/34.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",8,,,True,2,595.3999999910593,338.20000000298023,ArrowDown,ArrowRight,True,True,30.0,,5,True
169,9,154,5,value training,False,./assets/img/ocean/memory/26.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",9,,,True,2,839.3999999910593,404.59999999403954,ArrowDown,ArrowRight,True,True,30.0,,5,True
170,10,156,5,value training,False,./assets/img/ocean/memory/1.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",10,,,True,2,608.0,376.90000000596046,ArrowDown,ArrowRight,True,True,30.0,,5,True
172,12,160,5,value training,False,./assets/img/ocean/memory/36.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",11,,,True,2,744.7000000029802,313.79999999701977,ArrowDown,ArrowRight,True,True,30.0,,10,True
174,14,164,5,value training,False,./assets/img/ocean/memory/2.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",12,,,True,2,669.5,378.8999999910593,ArrowDown,ArrowRight,True,True,30.0,,10,True
175,15,166,5,value training,False,./assets/img/ocean/memory/27.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",13,,,True,2,841.2000000029802,369.79999999701977,ArrowDown,ArrowRight,True,True,30.0,,10,True
176,16,168,5,value training,False,./assets/img/ocean/memory/28.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",14,,,True,2,923.0999999940395,393.29999999701977,ArrowDown,ArrowRight,True,True,30.0,,10,True
177,17,170,5,value training,False,./assets/img/ocean/memory/23.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",15,,,True,2,826.1999999880791,430.70000000298023,ArrowDown,ArrowRight,True,True,30.0,,10,True
178,18,172,5,value training,False,./assets/img/ocean/memory/13.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",16,,,True,2,879.1000000089407,387.0,ArrowDown,ArrowRight,True,True,30.0,,15,True
179,19,174,5,value training,False,./assets/img/ocean/memory/30.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",17,,,True,2,972.5,425.20000000298023,ArrowDown,ArrowRight,True,True,30.0,,15,True
180,20,176,5,value training,False,./assets/img/ocean/memory/6.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",18,,,True,2,853.2000000029802,444.20000000298023,ArrowDown,ArrowRight,True,True,30.0,,15,True
181,21,178,5,value training,False,./assets/img/ocean/memory/22.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",19,,,True,2,1008.3000000119209,532.0999999940395,ArrowDown,ArrowRight,True,True,30.0,,15,True
183,23,182,5,value training,False,./assets/img/ocean/memory/28.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",20,,,True,2,791.2999999970198,455.20000000298023,ArrowDown,ArrowRight,True,True,30.0,,15,True
184,24,184,5,value training,False,./assets/img/ocean/memory/40.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",21,,,True,2,925.6000000089407,359.40000000596046,ArrowDown,ArrowRight,True,True,30.0,,20,True
185,25,186,5,value training,False,./assets/img/ocean/memory/2.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",22,,,True,2,836.5,398.70000000298023,ArrowDown,ArrowRight,True,True,30.0,,20,True
186,26,188,5,value training,False,./assets/img/ocean/memory/25.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",23,,,True,2,908.0,441.09999999403954,ArrowDown,ArrowRight,True,True,30.0,,20,True
188,28,192,5,value training,False,./assets/img/ocean/memory/14.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",24,,,True,2,1176.7999999970198,525.4000000059605,ArrowDown,ArrowRight,True,True,30.0,,20,True
190,30,196,5,value training,False,./assets/img/ocean/memory/40.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",25,,,True,2,607.5999999940395,421.5,ArrowDown,ArrowRight,True,True,30.0,,20,True
191,31,198,5,value training,False,./assets/img/ocean/memory/9.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",26,,,True,2,784.1000000089407,384.5,ArrowDown,ArrowRight,True,True,30.0,,25,True
192,32,200,5,value training,False,./assets/img/ocean/memory/3.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",27,,,True,2,905.7999999970198,344.6000000089407,ArrowDown,ArrowRight,True,True,30.0,,25,True
193,33,202,5,value training,False,./assets/img/ocean/memory/41.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",28,,,True,2,684.9000000059605,372.90000000596046,ArrowDown,ArrowRight,True,True,30.0,,25,True
194,34,204,5,value training,False,./assets/img/ocean/memory/1.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",29,,,True,2,666.2000000029802,427.8999999910593,ArrowDown,ArrowRight,True,True,30.0,,25,True
195,35,206,5,value training,False,./assets/img/ocean/memory/36.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",30,,,True,2,561.7000000029802,338.0,ArrowDown,ArrowRight,True,True,30.0,,25,True
197,37,210,5,value training,False,./assets/img/ocean/memory/22.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",31,,,True,2,617.7999999970198,474.59999999403954,ArrowDown,ArrowRight,True,True,30.0,,30,True
198,38,212,5,value training,False,./assets/img/ocean/memory/23.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",32,,,True,2,610.0999999940395,345.79999999701977,ArrowDown,ArrowRight,True,True,30.0,,30,True
199,39,214,5,value training,False,./assets/img/ocean/memory/30.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",33,,,True,2,768.9000000059605,347.0,ArrowDown,ArrowRight,True,True,30.0,,30,True
200,40,216,5,value training,False,./assets/img/ocean/memory/16.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",34,,,True,2,896.0,339.70000000298023,ArrowDown,ArrowRight,True,True,30.0,,30,True
201,41,218,5,value training,False,./assets/img/ocean/memory/16.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",35,,,True,2,683.6000000089407,444.20000000298023,ArrowDown,ArrowRight,True,True,30.0,,30,True
202,42,220,5,value training,False,./assets/img/ocean/memory/25.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",36,,,True,2,659.5,352.5,ArrowDown,ArrowRight,True,True,30.0,,35,True
203,43,222,5,value training,False,./assets/img/ocean/memory/14.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",37,,,True,2,799.2999999970198,373.69999998807907,ArrowDown,ArrowRight,True,True,30.0,,35,True
204,44,224,5,value training,False,./assets/img/ocean/memory/6.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",38,,,True,2,698.0,358.5,ArrowDown,ArrowRight,True,True,30.0,,35,True
205,45,226,5,value training,False,./assets/img/ocean/memory/15.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",39,,,True,2,1012.7999999970198,414.40000000596046,ArrowDown,ArrowRight,True,True,30.0,,35,True
206,46,228,5,value training,False,./assets/img/ocean/memory/13.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",40,,,True,2,574.8999999910593,389.0,ArrowDown,ArrowRight,True,True,30.0,,35,True
207,47,230,5,value training,False,./assets/img/ocean/memory/7.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",41,,,True,2,586.0999999940395,441.59999999403954,ArrowDown,ArrowRight,True,True,30.0,,40,True
209,49,234,5,value training,False,./assets/img/ocean/memory/26.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",42,,,True,2,697.7999999970198,349.29999999701977,ArrowDown,ArrowRight,True,True,30.0,,40,True
240,80,318,5,value training,False,./assets/img/canyon/memory/36.jpg,canyon,10.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",1,,,True,2,825.1000000089407,421.09999999403954,ArrowUp,ArrowRight,True,False,26.0,,0,False
241,81,320,5,value training,False,./assets/img/canyon/memory/1.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",2,,,True,2,614.4000000059605,362.5,ArrowUp,ArrowLeft,True,True,26.0,,0,True
242,82,322,5,value training,False,./assets/img/canyon/memory/3.jpg,canyon,5.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",3,,,True,2,676.2000000029802,391.0,ArrowDown,ArrowLeft,False,False,26.0,,0,False
243,83,324,5,value training,False,./assets/img/canyon/memory/27.jpg,canyon,17.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",4,,,True,2,640.6000000089407,329.59999999403954,ArrowDown,ArrowRight,False,True,26.0,,0,False
244,84,326,5,value training,False,./assets/img/canyon/memory/13.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",5,,,True,2,584.2000000029802,326.20000000298023,ArrowUp,ArrowLeft,True,True,26.0,,0,True
246,86,330,5,value training,False,./assets/img/canyon/memory/2.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",6,,,True,2,621.4000000059605,287.90000000596046,ArrowUp,ArrowLeft,True,True,26.0,,5,True
247,87,332,5,value training,False,./assets/img/canyon/memory/23.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",7,,,True,2,779.7000000029802,490.1000000089407,ArrowUp,ArrowLeft,True,True,26.0,,5,True
248,88,334,5,value training,False,./assets/img/canyon/memory/30.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",8,,,True,2,745.7000000029802,441.79999999701977,ArrowUp,ArrowLeft,True,True,26.0,,5,True
249,89,336,5,value training,False,./assets/img/canyon/memory/27.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",9,,,True,2,662.7999999970198,292.79999999701977,ArrowUp,ArrowLeft,True,True,26.0,,5,True
250,90,338,5,value training,False,./assets/img/canyon/memory/34.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",10,,,True,2,883.2999999970198,466.79999999701977,ArrowUp,ArrowLeft,True,True,26.0,,5,True
252,92,342,5,value training,False,./assets/img/canyon/memory/2.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",11,,,True,2,856.0999999940395,379.29999999701977,ArrowUp,ArrowLeft,True,True,26.0,,10,True
253,93,344,5,value training,False,./assets/img/canyon/memory/13.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",12,,,True,2,574.7000000029802,318.79999999701977,ArrowUp,ArrowLeft,True,True,26.0,,10,True
254,94,346,5,value training,False,./assets/img/canyon/memory/25.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",13,,,True,2,537.5,322.80000001192093,ArrowUp,ArrowLeft,True,True,26.0,,10,True
255,95,348,5,value training,False,./assets/img/canyon/memory/7.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",14,,,True,2,540.2999999970198,400.59999999403954,ArrowUp,ArrowLeft,True,True,26.0,,10,True
256,96,350,5,value training,False,./assets/img/canyon/memory/9.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",15,,,True,2,553.5,432.5,ArrowUp,ArrowLeft,True,True,26.0,,10,True
257,97,352,5,value training,False,./assets/img/canyon/memory/26.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",16,,,True,2,845.0,495.29999999701977,ArrowUp,ArrowLeft,True,True,26.0,,15,True
258,98,354,5,value training,False,./assets/img/canyon/memory/9.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",17,,,True,2,870.3000000119209,454.20000000298023,ArrowUp,ArrowLeft,True,True,26.0,,15,True
259,99,356,5,value training,False,./assets/img/canyon/memory/15.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",18,,,True,2,809.0,307.59999999403954,ArrowUp,ArrowLeft,True,True,26.0,,15,True
260,100,358,5,value training,False,./assets/img/canyon/memory/14.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",19,,,True,2,768.4000000059605,386.3999999910593,ArrowUp,ArrowLeft,True,True,26.0,,15,True
262,102,362,5,value training,False,./assets/img/canyon/memory/1.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",20,,,True,2,660.5,370.1000000089407,ArrowUp,ArrowLeft,True,True,26.0,,15,True
263,103,364,5,value training,False,./assets/img/canyon/memory/3.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",21,,,True,2,683.4000000059605,486.70000000298023,ArrowUp,ArrowLeft,True,True,26.0,,20,True
264,104,366,5,value training,False,./assets/img/canyon/memory/22.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",22,,,True,2,720.7000000029802,381.5,ArrowUp,ArrowLeft,True,True,26.0,,20,True
265,105,368,5,value training,False,./assets/img/canyon/memory/25.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",23,,,True,2,641.2999999970198,431.70000000298023,ArrowUp,ArrowLeft,True,True,26.0,,20,True
