"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","value","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"html-keyboard-response","301","1338007","0.0-5.0-2.1-1.57","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","15","","",""
"revaluation","302","1344012","0.0-5.0-2.1-0.58","spark_pilot_2","7432","3","18","Female","","false","","","","","","[1018,366]","./assets/img/canyon/memory/32.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","16","","",""
"html-keyboard-response","303","1344514","0.0-5.0-2.1-1.58","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","17","","",""
"revaluation","304","1350519","0.0-5.0-2.1-0.59","spark_pilot_2","7432","3","18","Female","","false","","","","","","[665,406]","./assets/img/canyon/memory/32.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","18","","",""
"html-keyboard-response","305","1351020","0.0-5.0-2.1-1.59","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","19","","",""
"revaluation","306","1357025","0.0-5.0-2.1-0.60","spark_pilot_2","7432","3","18","Female","","false","","","","","","[533.9999999997672,414]","./assets/img/canyon/memory/38.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","20","","",""
"html-keyboard-response","307","1357527","0.0-5.0-2.1-1.60","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","21","","",""
"revaluation","308","1363532","0.0-5.0-2.1-0.61","spark_pilot_2","7432","3","18","Female","","false","","","","","","[564,346]","./assets/img/canyon/memory/19.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","22","","",""
"html-keyboard-response","309","1364034","0.0-5.0-2.1-1.61","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","23","","",""
"revaluation","310","1370038","0.0-5.0-2.1-0.62","spark_pilot_2","7432","3","18","Female","","false","","","","","","[746,376]","./assets/img/canyon/memory/33.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","24","","",""
"html-keyboard-response","311","1370540","0.0-5.0-2.1-1.62","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","25","","",""
"revaluation","312","1376545","0.0-5.0-2.1-0.63","spark_pilot_2","7432","3","18","Female","","false","","","","","","[1217,461]","./assets/img/canyon/memory/28.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","26","","",""
"html-keyboard-response","313","1377047","0.0-5.0-2.1-1.63","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","27","","",""
"revaluation","314","1383052","0.0-5.0-2.1-0.64","spark_pilot_2","7432","3","18","Female","","false","","","","","","[577,441.99999999976717]","./assets/img/canyon/memory/30.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","28","","",""
"html-keyboard-response","315","1383554","0.0-5.0-2.1-1.64","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","29","","",""
"revaluation","316","1387558","0.0-5.0-2.1-0.65","spark_pilot_2","7432","3","18","Female","","false","","","","","","[655]","./assets/img/canyon/catch/0.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","revaluation","2","30","","",""
"html-keyboard-response","317","1388060","0.0-5.0-2.1-1.65","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","31","","",""
"revaluation","318","1394065","0.0-5.0-2.1-0.66","spark_pilot_2","7432","3","18","Female","","false","","","","","","[706,416]","./assets/img/canyon/memory/9.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","32","","",""
"html-keyboard-response","319","1394566","0.0-5.0-2.1-1.66","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","33","","",""
"revaluation","320","1400571","0.0-5.0-2.1-0.67","spark_pilot_2","7432","3","18","Female","","false","","","","","","[699,1592]","./assets/img/canyon/memory/41.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","34","","",""
"html-keyboard-response","321","1401072","0.0-5.0-2.1-1.67","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","35","","",""
"revaluation","322","1407075","0.0-5.0-2.1-0.68","spark_pilot_2","7432","3","18","Female","","false","","","","","","[683,527]","./assets/img/canyon/memory/37.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","36","","",""
"html-keyboard-response","323","1407577","0.0-5.0-2.1-1.68","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","37","","",""
"revaluation","324","1413582","0.0-5.0-2.1-0.69","spark_pilot_2","7432","3","18","Female","","false","","","","","","[794,490.00000000023283]","./assets/img/canyon/memory/25.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","38","","",""
"html-keyboard-response","325","1414084","0.0-5.0-2.1-1.69","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","39","","",""
"revaluation","326","1420088","0.0-5.0-2.1-0.70","spark_pilot_2","7432","3","18","Female","","false","","","","","","[576,361]","./assets/img/canyon/memory/34.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","40","","",""
"html-keyboard-response","327","1420590","0.0-5.0-2.1-1.70","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","41","","",""
"revaluation","328","1426595","0.0-5.0-2.1-0.71","spark_pilot_2","7432","3","18","Female","","false","","","","","","[532,441]","./assets/img/canyon/memory/26.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","42","","",""
"html-keyboard-response","329","1427097","0.0-5.0-2.1-1.71","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","43","","",""
"revaluation","330","1431099","0.0-5.0-2.1-0.72","spark_pilot_2","7432","3","18","Female","","false","","","","","","[631]","./assets/img/canyon/catch/6.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","revaluation","2","44","","",""
"html-keyboard-response","331","1431601","0.0-5.0-2.1-1.72","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","45","","",""
"revaluation","332","1435604","0.0-5.0-2.1-0.73","spark_pilot_2","7432","3","18","Female","","false","","","","","","[585]","./assets/img/canyon/catch/3.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","revaluation","2","46","","",""
"html-keyboard-response","333","1436106","0.0-5.0-2.1-1.73","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","47","","",""
"revaluation","334","1442110","0.0-5.0-2.1-0.74","spark_pilot_2","7432","3","18","Female","","false","","","","","","[677,373.00000000023283]","./assets/img/canyon/memory/9.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","48","","",""
"html-keyboard-response","335","1442612","0.0-5.0-2.1-1.74","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","49","","",""
"revaluation","336","1448617","0.0-5.0-2.1-0.75","spark_pilot_2","7432","3","18","Female","","false","","","","","","[738,335]","./assets/img/canyon/memory/39.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","50","","",""
"html-keyboard-response","337","1449118","0.0-5.0-2.1-1.75","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","51","","",""
"revaluation","338","1453122","0.0-5.0-2.1-0.76","spark_pilot_2","7432","3","18","Female","","false","","","","","","[886]","./assets/img/canyon/catch/2.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","revaluation","2","52","","",""
"html-keyboard-response","339","1453624","0.0-5.0-2.1-1.76","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","53","","",""
"revaluation","340","1459629","0.0-5.0-2.1-0.77","spark_pilot_2","7432","3","18","Female","","false","","","","","","[915,306.00000000023283]","./assets/img/canyon/memory/36.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","54","","",""
"html-keyboard-response","341","1460130","0.0-5.0-2.1-1.77","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","55","","",""
"revaluation","342","1464133","0.0-5.0-2.1-0.78","spark_pilot_2","7432","3","18","Female","","false","","","","","","[585]","./assets/img/canyon/catch/1.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","revaluation","2","56","","",""
"html-keyboard-response","343","1464635","0.0-5.0-2.1-1.78","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","57","","",""
"revaluation","344","1470639","0.0-5.0-2.1-0.79","spark_pilot_2","7432","3","18","Female","","false","","","","","","[673,781]","./assets/img/canyon/memory/38.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","58","","",""
"html-keyboard-response","345","1471141","0.0-5.0-2.1-1.79","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","59","","",""
"revaluation","346","1477146","0.0-5.0-2.1-0.80","spark_pilot_2","7432","3","18","Female","","false","","","","","","[658,366.00000000023283]","./assets/img/canyon/memory/13.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","60","","",""
"html-keyboard-response","347","1477648","0.0-5.0-2.1-1.80","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","61","","",""
"revaluation","348","1483653","0.0-5.0-2.1-0.81","spark_pilot_2","7432","3","18","Female","","false","","","","","","[914,558]","./assets/img/canyon/memory/12.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","62","","",""
"html-keyboard-response","349","1484155","0.0-5.0-2.1-1.81","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","63","","",""
"revaluation","350","1490159","0.0-5.0-2.1-0.82","spark_pilot_2","7432","3","18","Female","","false","","","","","","[506,440]","./assets/img/canyon/memory/17.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","64","","",""
"html-keyboard-response","351","1490661","0.0-5.0-2.1-1.82","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","65","","",""
"revaluation","352","1496665","0.0-5.0-2.1-0.83","spark_pilot_2","7432","3","18","Female","","false","","","","","","[474.99999999976717,453]","./assets/img/canyon/memory/19.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","66","","",""
"html-keyboard-response","353","1497167","0.0-5.0-2.1-1.83","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","67","","",""
"revaluation","354","1503172","0.0-5.0-2.1-0.84","spark_pilot_2","7432","3","18","Female","","false","","","","","","[691,341]","./assets/img/canyon/memory/12.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","68","","",""
"html-keyboard-response","355","1503674","0.0-5.0-2.1-1.84","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","69","","",""
"revaluation","356","1509679","0.0-5.0-2.1-0.85","spark_pilot_2","7432","3","18","Female","","false","","","","","","[917,447.00000000023283]","./assets/img/canyon/memory/39.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","70","","",""
"html-keyboard-response","357","1510181","0.0-5.0-2.1-1.85","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","71","","",""
"revaluation","358","1516186","0.0-5.0-2.1-0.86","spark_pilot_2","7432","3","18","Female","","false","","","","","","[706,482]","./assets/img/canyon/memory/33.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","72","","",""
"html-keyboard-response","359","1516688","0.0-5.0-2.1-1.86","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","73","","",""
"revaluation","360","1522693","0.0-5.0-2.1-0.87","spark_pilot_2","7432","3","18","Female","","false","","","","","","[576,386]","./assets/img/canyon/memory/40.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","74","","",""
"html-keyboard-response","361","1523194","0.0-5.0-2.1-1.87","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","75","","",""
"revaluation","362","1529199","0.0-5.0-2.1-0.88","spark_pilot_2","7432","3","18","Female","","false","","","","","","[709,382]","./assets/img/canyon/memory/26.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","76","","",""
"html-keyboard-response","363","1529701","0.0-5.0-2.1-1.88","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","77","","",""
"revaluation","364","1535705","0.0-5.0-2.1-0.89","spark_pilot_2","7432","3","18","Female","","false","","","","","","[885,510]","./assets/img/canyon/memory/36.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","78","","",""
"html-keyboard-response","365","1536207","0.0-5.0-2.1-1.89","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","79","","",""
"revaluation","366","1542212","0.0-5.0-2.1-0.90","spark_pilot_2","7432","3","18","Female","","false","","","","","","[750,433]","./assets/img/canyon/memory/35.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","80","","",""
"html-keyboard-response","367","1542714","0.0-5.0-2.1-1.90","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","81","","",""
"revaluation","368","1548719","0.0-5.0-2.1-0.91","spark_pilot_2","7432","3","18","Female","","false","","","","","","[577,532.0000000002328]","./assets/img/canyon/memory/27.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","82","","",""
"html-keyboard-response","369","1549221","0.0-5.0-2.1-1.91","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","83","","",""
"revaluation","370","1555226","0.0-5.0-2.1-0.92","spark_pilot_2","7432","3","18","Female","","false","","","","","","[574.0000000002328,565]","./assets/img/canyon/memory/34.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","84","","",""
"html-keyboard-response","371","1555728","0.0-5.0-2.1-1.92","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","85","","",""
"revaluation","372","1561732","0.0-5.0-2.1-0.93","spark_pilot_2","7432","3","18","Female","","false","","","","","","[676.9999999997672,400]","./assets/img/canyon/memory/16.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","86","","",""
"html-keyboard-response","373","1562234","0.0-5.0-2.1-1.93","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","87","","",""
"revaluation","374","1566238","0.0-5.0-2.1-0.94","spark_pilot_2","7432","3","18","Female","","false","","","","","","[639]","./assets/img/canyon/catch/4.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","revaluation","2","88","","",""
"html-keyboard-response","375","1566740","0.0-5.0-2.1-1.94","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","89","","",""
"revaluation","376","1572745","0.0-5.0-2.1-0.95","spark_pilot_2","7432","3","18","Female","","false","","","","","","[1089,642]","./assets/img/canyon/memory/25.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","90","","",""
"html-keyboard-response","377","1573247","0.0-5.0-2.1-1.95","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","91","","",""
"revaluation","378","1579252","0.0-5.0-2.1-0.96","spark_pilot_2","7432","3","18","Female","","false","","","","","","[735,471]","./assets/img/canyon/memory/35.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","92","","",""
"html-keyboard-response","379","1579754","0.0-5.0-2.1-1.96","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","93","","",""
"revaluation","380","1585758","0.0-5.0-2.1-0.97","spark_pilot_2","7432","3","18","Female","","false","","","","","","[651,589]","./assets/img/canyon/memory/16.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","94","","",""
"html-keyboard-response","381","1586260","0.0-5.0-2.1-1.97","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","95","","",""
"revaluation","382","1592265","0.0-5.0-2.1-0.98","spark_pilot_2","7432","3","18","Female","","false","","","","","","[751,498]","./assets/img/canyon/memory/28.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","revaluation","2","96","","",""
"html-keyboard-response","383","1592767","0.0-5.0-2.1-1.98","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","97","","",""
"revaluation","384","1596771","0.0-5.0-2.1-0.99","spark_pilot_2","7432","3","18","Female","","false","","","","","","[589]","./assets/img/canyon/catch/5.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","revaluation","2","98","","",""
"html-keyboard-response","385","1597273","0.0-5.0-2.1-1.99","spark_pilot_2","7432","3","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","99","","",""
"learning-instructions","386","1611125","0.0-5.0-3.1-0.1","spark_pilot_2","7432","3","18","Female","","","","","","","","969.0000000002328","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","","","",""
