"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","rest","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","value","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","audioStim","slider_start","answer","error","numberMissed","duration","trial_num","condition","order","bonus"
"revaluation","417","1718734","0.0-5.0-2.1-0.98","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[783,800]","./assets/img/canyon/memory/0.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","96","original","2",""
"html-keyboard-response","418","1719236","0.0-5.0-2.1-1.98","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","97","","",""
"revaluation","419","1725242","0.0-5.0-2.1-0.99","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[996.9999999997672,462.99999999976717]","./assets/img/canyon/memory/35.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","98","original","2",""
"html-keyboard-response","420","1725746","0.0-5.0-2.1-1.99","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","99","","",""
"learning-instructions","421","1757610","0.0-5.0-3.1-0.2","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","18985","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","422","1773557","0.0-5.0-3.1-0.3","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","4346","<p> In this part, you will also hear beeps from your friend and see special treasure chests that need a password. </p>
            <p> Do your best to count the high beeps <b>and</b> choose between each animals' chests at the same time.</p>
            <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","423","1777564","0.0-5.0-4.1-0.18","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[922]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","18_0","","","","","","0","original","2",""
"html-keyboard-response","424","1778066","0.0-5.0-4.1-1.18","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","425","1782071","0.0-5.0-4.1-0.19","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[1221]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","15_0","","","","","","1","original","2",""
"html-keyboard-response","426","1782573","0.0-5.0-4.1-1.19","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","427","1786578","0.0-5.0-4.1-0.20","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[658.9999999997672]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","16_0","","","","","","2","original","2",""
"html-keyboard-response","428","1787080","0.0-5.0-4.1-1.20","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","429","1791084","0.0-5.0-4.1-0.21","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[677]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","12_2","","","","","","3","original","2",""
"html-keyboard-response","430","1791586","0.0-5.0-4.1-1.21","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"html-slider-response","431","1794454","0.0-5.0-4.1-2.21-0.21","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","2866","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","2","beep chest","","","","true","","","","50","2","0","","","","","",""
"revaluation","432","1798458","0.0-5.0-4.1-0.22","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","true","","","","","","[]","./assets/img/canyon/animals/giraffe.jpg","[]","revaluation","canyon","-5","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","false","ArrowUp","","8_2","","","","","","4","original","2",""
"html-keyboard-response","433","1798959","0.0-5.0-4.1-1.22","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","434","1802964","0.0-5.0-4.1-0.23","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[484]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","revaluation","canyon","10","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","false","ArrowUp,ArrowRight","","9_2","","","","","","5","original","2",""
"html-keyboard-response","435","1803466","0.0-5.0-4.1-1.23","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","436","1807472","0.0-5.0-4.1-0.24","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[684.0000000002328]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","14_4","","","","","","6","original","2",""
"html-keyboard-response","437","1807974","0.0-5.0-4.1-1.24","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","438","1811980","0.0-5.0-4.1-0.25","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[1037]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","11_4","","","","","","7","original","2",""
"html-keyboard-response","439","1812482","0.0-5.0-4.1-1.25","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"html-slider-response","440","1815368","0.0-5.0-4.1-2.25-0.25","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","2885","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","9","beep chest","","","","false","","","","50","12","3","","","","","",""
"revaluation","441","1819373","0.0-5.0-4.1-0.26","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[1077]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowLeft""]","revaluation","canyon","23","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","7_4","","","","","","8","original","2",""
"html-keyboard-response","442","1819875","0.0-5.0-4.1-1.26","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","443","1823879","0.0-5.0-4.1-0.27","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[510]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowLeft""]","revaluation","canyon","23","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","1_4","","","","","","9","original","2",""
"html-keyboard-response","444","1824382","0.0-5.0-4.1-1.27","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","445","1828386","0.0-5.0-4.1-0.28","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[508]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","13_2","","","","","","10","original","2",""
"html-keyboard-response","446","1828888","0.0-5.0-4.1-1.28","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","447","1832893","0.0-5.0-4.1-0.29","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[606]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","17_1","","","","","","11","original","2",""
"html-keyboard-response","448","1833395","0.0-5.0-4.1-1.29","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"html-slider-response","449","1838099","0.0-5.0-4.1-2.29-0.29","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","4703","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","8","beep chest","","","","false","","","","50","11","3","","","","","",""
"revaluation","450","1842103","0.0-5.0-4.1-0.30","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[990]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowLeft""]","revaluation","canyon","23","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","6_3","","","","","","12","original","2",""
"html-keyboard-response","451","1842606","0.0-5.0-4.1-1.30","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","452","1846611","0.0-5.0-4.1-0.31","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[460]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowLeft""]","revaluation","canyon","23","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","2_1","","","","","","13","original","2",""
"html-keyboard-response","453","1847113","0.0-5.0-4.1-1.31","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","454","1851116","0.0-5.0-4.1-0.32","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[542]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","10_3","","","","","","14","original","2",""
"html-keyboard-response","455","1851618","0.0-5.0-4.1-1.32","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","456","1855623","0.0-5.0-4.1-0.33","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[592]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowLeft""]","revaluation","canyon","23","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","3_0","","","","","","15","original","2",""
"html-keyboard-response","457","1856125","0.0-5.0-4.1-1.33","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"html-slider-response","458","1859351","0.0-5.0-4.1-2.33-0.33","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","3225","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","5","beep chest","","","","false","","","","50","7","2","","","","","",""
"revaluation","459","1863356","0.0-5.0-4.1-0.34","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[1028.0000000002328]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowLeft""]","revaluation","canyon","23","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","5_4","","","","","","16","original","2",""
"html-keyboard-response","460","1863858","0.0-5.0-4.1-1.34","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","461","1867862","0.0-5.0-4.1-0.35","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[508]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowLeft""]","revaluation","canyon","23","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","4_0","","","","","","17","original","2",""
"html-keyboard-response","462","1868364","0.0-5.0-4.1-1.35","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","463","1880631","0.0-5.0-5.1-0.1-0.1","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","985.0000000002328","<p> Time to play the dot game! </p>
            <p> For one minute, click the red dots on the following screen as they appear. </p>
            <p><b> Don't look away, as you will earn bonus for clicking dots</b>. </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","464","1940633","0.0-5.0-5.1-1.1-0.1","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","[62,84,84,81,71,71]","","","rest","","60","","","","","","","","","0","60000","","","",""
"learning-instructions","465","1948737","0.0-5.0-6.1-0.2","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<p> You have almost finished this part of the game! </p>
            <p> We are going to ask you to make a few more choices. </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","466","1964710","0.0-5.0-6.1-0.3","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<p> First, you need to decide whether to go up or down. When you see each picture, use the arrow keys to make your choice. </p>
            <p><b>You will not see which animal you found, but try to get to the one that will give you the most treasure.</b></p>","","instructions","","","","","","","","","","","","","","","",""
"html-keyboard-response","467","1965713","0.0-5.0-7.1-0.1","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","468","1966714","0.0-5.0-7.1-1.1","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:200px;color:red;"">3</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","469","1967716","0.0-5.0-7.1-2.1","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:200px;color:red;"">2</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","470","1968719","0.0-5.0-7.1-3.1","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","","","","","",""
"revaluation","471","1969259","0.0-5.0-8.1-0.4","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[537]","./assets/img/canyon/test/2.jpg","[""ArrowUp""]","first stage test","canyon","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","false","ArrowUp","false","","","","","","","","original","2",""
"html-keyboard-response","472","1969761","0.0-5.0-8.1-1.4","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","473","1970635","0.0-5.0-8.1-0.5","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[871]","./assets/img/canyon/test/0.jpg","[""ArrowUp""]","first stage test","canyon","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","false","ArrowUp","false","","","","","","","","original","2",""
"html-keyboard-response","474","1971137","0.0-5.0-8.1-1.5","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","475","1974040","0.0-5.0-8.1-0.6","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[2900.999999999767]","./assets/img/canyon/test/1.jpg","[""ArrowDown""]","first stage test","canyon","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown","false","","","","","","","","original","2",""
"html-keyboard-response","476","1974542","0.0-5.0-8.1-1.6","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","477","1974956","0.0-5.0-8.1-0.7","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[411]","./assets/img/canyon/test/3.jpg","[""ArrowDown""]","first stage test","canyon","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown","false","","","","","","","","original","2",""
"html-keyboard-response","478","1975458","0.0-5.0-8.1-1.7","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","479","1988800","0.0-5.0-9.1-0.1","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<p> Now you will see the animals again and can search their chests for treasure. </p>
            <p> This time, you will not see how much treasure you earned, but you will earn more bonus money for making better choices. </p>","","instructions","","","","","","","","","","","","","","","",""
"html-keyboard-response","480","1989802","0.0-5.0-10.1-0.1","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","481","1990804","0.0-5.0-10.1-1.1","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:200px;color:red;"">3</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","482","1991806","0.0-5.0-10.1-2.1","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:200px;color:red;"">2</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","483","1992808","0.0-5.0-10.1-3.1","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","","","","","",""
"revaluation","484","1994213","0.0-5.0-11.1-0.8","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[1403]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowLeft""]","second stage test","canyon","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","","","","","","","","original","2",""
"html-keyboard-response","485","1994715","0.0-5.0-11.1-1.8","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","486","1995522","0.0-5.0-11.1-0.9","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[805]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowLeft""]","second stage test","canyon","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","","","","","","","","original","2",""
"html-keyboard-response","487","1996024","0.0-5.0-11.1-1.9","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","488","1996491","0.0-5.0-11.1-0.10","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[465]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowLeft""]","second stage test","canyon","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","","","","","","","","original","2",""
"html-keyboard-response","489","1996993","0.0-5.0-11.1-1.10","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","490","1997451","0.0-5.0-11.1-0.11","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[454]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowLeft""]","second stage test","canyon","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","","","","","","","","original","2",""
"html-keyboard-response","491","1997953","0.0-5.0-11.1-1.11","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","492","1998449","0.0-5.0-11.1-0.12","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[493]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","second stage test","canyon","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","","","","","","","","original","2",""
"html-keyboard-response","493","1998951","0.0-5.0-11.1-1.12","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","494","1999252","0.0-5.0-11.1-0.13","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[298]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","second stage test","canyon","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","","","","","","","","original","2",""
"html-keyboard-response","495","1999754","0.0-5.0-11.1-1.13","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","496","2000073","0.0-5.0-11.1-0.14","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[316.00000000023283]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","second stage test","canyon","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","","","","","","","","original","2",""
"html-keyboard-response","497","2000575","0.0-5.0-11.1-1.14","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","498","2000888","0.0-5.0-11.1-0.15","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","false","","","","","","[310]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","second stage test","canyon","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","","","","","","","","original","2",""
"html-keyboard-response","499","2001390","0.0-5.0-11.1-1.15","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","","4"
"learning-instructions","500","2006806","0.0-6.0-0.0-0.0","pilot_wm_v1","65f647c74af96460db093800","4","null","null","true","","","","","","","","2108","Thanks for finishing the game! You earned 3628 points which is worth $4.00 in bonus money","","instructions","","","","","","","","","","","","","","","",""
