"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","rest","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","audioStim","slider_start","answer","error","numberMissed","duration","trial_num","condition","order","bonus"
"html-keyboard-response","166","848309","0.0-4.0-2.0-1.14","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","29","","",""
"revaluation","167","852314","0.0-4.0-2.0-0.15","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[653.8000000007451]","./assets/img/ocean/catch/2.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","spaceBar","true","","","","","","","30","original","1",""
"html-keyboard-response","168","852816","0.0-4.0-2.0-1.15","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","31","","",""
"revaluation","169","858824","0.0-4.0-2.0-0.16","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[705.4000000003725,288.09999999962747]","./assets/img/ocean/memory/40.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","32","original","1",""
"html-keyboard-response","170","859326","0.0-4.0-2.0-1.16","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","33","","",""
"revaluation","171","865333","0.0-4.0-2.0-0.17","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[765.1999999992549,330.09999999962747]","./assets/img/ocean/memory/41.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","34","original","1",""
"html-keyboard-response","172","865834","0.0-4.0-2.0-1.17","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","35","","",""
"revaluation","173","871839","0.0-4.0-2.0-0.18","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[554.7999999988824,301.69999999925494]","./assets/img/ocean/memory/34.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","36","original","1",""
"html-keyboard-response","174","872341","0.0-4.0-2.0-1.18","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","37","","",""
"revaluation","175","876345","0.0-4.0-2.0-0.19","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[1035]","./assets/img/ocean/catch/5.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","spaceBar","true","","","","","","","38","original","1",""
"html-keyboard-response","176","876848","0.0-4.0-2.0-1.19","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","39","","",""
"revaluation","177","882856","0.0-4.0-2.0-0.20","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[876.5999999996275,303.90000000037253]","./assets/img/ocean/memory/13.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","40","original","1",""
"html-keyboard-response","178","883358","0.0-4.0-2.0-1.20","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","41","","",""
"revaluation","179","889365","0.0-4.0-2.0-0.21","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[864.4000000003725,179.19999999925494]","./assets/img/ocean/memory/27.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","42","original","1",""
"html-keyboard-response","180","889866","0.0-4.0-2.0-1.21","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","43","","",""
"revaluation","181","895873","0.0-4.0-2.0-0.22","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[771.3000000007451,322.69999999925494]","./assets/img/ocean/memory/40.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","44","original","1",""
"html-keyboard-response","182","896376","0.0-4.0-2.0-1.22","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","45","","",""
"revaluation","183","902382","0.0-4.0-2.0-0.23","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[670.3000000007451,302.09999999962747]","./assets/img/ocean/memory/16.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","46","original","1",""
"html-keyboard-response","184","902884","0.0-4.0-2.0-1.23","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","47","","",""
"revaluation","185","908890","0.0-4.0-2.0-0.24","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[1286.7999999988824,391.59999999962747]","./assets/img/ocean/memory/14.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","48","original","1",""
"html-keyboard-response","186","909392","0.0-4.0-2.0-1.24","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","49","","",""
"revaluation","187","915398","0.0-4.0-2.0-0.25","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[752.6999999992549,273.30000000074506]","./assets/img/ocean/memory/13.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","50","original","1",""
"html-keyboard-response","188","915901","0.0-4.0-2.0-1.25","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","51","","",""
"revaluation","189","921909","0.0-4.0-2.0-0.26","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[767.3999999985099,259.2000000011176]","./assets/img/ocean/memory/10.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","52","original","1",""
"html-keyboard-response","190","922411","0.0-4.0-2.0-1.26","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","53","","",""
"revaluation","191","926417","0.0-4.0-2.0-0.27","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[827.3999999985099]","./assets/img/ocean/catch/7.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","spaceBar","true","","","","","","","54","original","1",""
"html-keyboard-response","192","926919","0.0-4.0-2.0-1.27","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","55","","",""
"revaluation","193","932925","0.0-4.0-2.0-0.28","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[753.3999999985099,448.2999999988824]","./assets/img/ocean/memory/19.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","56","original","1",""
"html-keyboard-response","194","933427","0.0-4.0-2.0-1.28","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","57","","",""
"revaluation","195","939434","0.0-4.0-2.0-0.29","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[607.4000000003725,309]","./assets/img/ocean/memory/28.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","58","original","1",""
"html-keyboard-response","196","939935","0.0-4.0-2.0-1.29","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","59","","",""
"revaluation","197","945942","0.0-4.0-2.0-0.30","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[720.2000000011176,279.40000000037253]","./assets/img/ocean/memory/33.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","60","original","1",""
"html-keyboard-response","198","946444","0.0-4.0-2.0-1.30","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","61","","",""
"revaluation","199","952450","0.0-4.0-2.0-0.31","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[940.1000000014901,394.90000000037253]","./assets/img/ocean/memory/21.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","62","original","1",""
"html-keyboard-response","200","952953","0.0-4.0-2.0-1.31","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","63","","",""
"revaluation","201","958959","0.0-4.0-2.0-0.32","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[1707.1000000014901,1229.5999999996275]","./assets/img/ocean/memory/39.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","64","original","1",""
"html-keyboard-response","202","959461","0.0-4.0-2.0-1.32","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","65","","",""
"revaluation","203","965468","0.0-4.0-2.0-0.33","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[1150,394.09999999962747]","./assets/img/ocean/memory/24.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","66","original","1",""
"html-keyboard-response","204","965970","0.0-4.0-2.0-1.33","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","67","","",""
"revaluation","205","969975","0.0-4.0-2.0-0.34","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[747.8000000007451]","./assets/img/ocean/catch/3.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","spaceBar","true","","","","","","","68","original","1",""
"html-keyboard-response","206","970476","0.0-4.0-2.0-1.34","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","69","","",""
"revaluation","207","976483","0.0-4.0-2.0-0.35","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[610.2999999988824,289.59999999962747]","./assets/img/ocean/memory/16.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","70","original","1",""
"html-keyboard-response","208","976985","0.0-4.0-2.0-1.35","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","71","","",""
"revaluation","209","982991","0.0-4.0-2.0-0.36","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[704.6000000014901,308.1000000014901]","./assets/img/ocean/memory/2.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","72","original","1",""
"html-keyboard-response","210","983493","0.0-4.0-2.0-1.36","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","73","","",""
"revaluation","211","987497","0.0-4.0-2.0-0.37","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[744.6999999992549]","./assets/img/ocean/catch/1.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","spaceBar","true","","","","","","","74","original","1",""
"html-keyboard-response","212","988000","0.0-4.0-2.0-1.37","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","75","","",""
"revaluation","213","994007","0.0-4.0-2.0-0.38","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[622,328.80000000074506]","./assets/img/ocean/memory/28.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","76","original","1",""
"html-keyboard-response","214","994509","0.0-4.0-2.0-1.38","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","77","","",""
"revaluation","215","1000517","0.0-4.0-2.0-0.39","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[612.2999999988824,261.09999999962747]","./assets/img/ocean/memory/26.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","78","original","1",""
"html-keyboard-response","216","1001019","0.0-4.0-2.0-1.39","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","79","","",""
"revaluation","217","1005023","0.0-4.0-2.0-0.40","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[590]","./assets/img/ocean/catch/6.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","spaceBar","true","","","","","","","80","original","1",""
"html-keyboard-response","218","1005526","0.0-4.0-2.0-1.40","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","81","","",""
"revaluation","219","1011532","0.0-4.0-2.0-0.41","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[730.3000000007451,311.80000000074506]","./assets/img/ocean/memory/4.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","82","original","1",""
"html-keyboard-response","220","1012034","0.0-4.0-2.0-1.41","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","83","","",""
"revaluation","221","1018039","0.0-4.0-2.0-0.42","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[986.5,352.19999999925494]","./assets/img/ocean/memory/14.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","84","original","1",""
"html-keyboard-response","222","1018540","0.0-4.0-2.0-1.42","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","85","","",""
"revaluation","223","1024545","0.0-4.0-2.0-0.43","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[675.0999999996275,209.30000000074506]","./assets/img/ocean/memory/10.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","86","original","1",""
"html-keyboard-response","224","1025048","0.0-4.0-2.0-1.43","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","87","","",""
"revaluation","225","1029053","0.0-4.0-2.0-0.44","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[875.5999999996275]","./assets/img/ocean/catch/4.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","spaceBar","true","","","","","","","88","original","1",""
"html-keyboard-response","226","1029554","0.0-4.0-2.0-1.44","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","89","","",""
"revaluation","227","1035561","0.0-4.0-2.0-0.45","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[776.8000000007451,316.2999999988824]","./assets/img/ocean/memory/22.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","90","original","1",""
"html-keyboard-response","228","1036063","0.0-4.0-2.0-1.45","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","91","","",""
"revaluation","229","1042071","0.0-4.0-2.0-0.46","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[472.80000000074506,306.59999999962747]","./assets/img/ocean/memory/18.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","92","original","1",""
"html-keyboard-response","230","1042572","0.0-4.0-2.0-1.46","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","93","","",""
"revaluation","231","1048578","0.0-4.0-2.0-0.47","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[949.8000000007451,286.19999999925494]","./assets/img/ocean/memory/24.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","94","original","1",""
"html-keyboard-response","232","1049080","0.0-4.0-2.0-1.47","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","95","","",""
"revaluation","233","1055087","0.0-4.0-2.0-0.48","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[719.5999999996275,257.5]","./assets/img/ocean/memory/27.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","96","original","1",""
"html-keyboard-response","234","1055589","0.0-4.0-2.0-1.48","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","97","","",""
"revaluation","235","1061594","0.0-4.0-2.0-0.49","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[630.7000000011176,307]","./assets/img/ocean/memory/1.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","98","original","1",""
"html-keyboard-response","236","1062096","0.0-4.0-2.0-1.49","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","99","","",""
"learning-instructions","237","1077423","0.0-4.0-3.0-0.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","2393.699999999255","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","238","1089702","0.0-4.0-3.0-0.1","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","677.4000000003725","<p> In this part, you will also hear beeps from your friend and see special treasure chests that need a password. </p>
            <p> Do your best to count the high beeps <b>and</b> choose between each animals' chests at the same time.</p>
            <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","239","1093707","0.0-4.0-4.0-0.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[1548.7000000011176]","./assets/img/ocean/animals/octopus.jpg","[""ArrowRight""]","revaluation","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","17_1","","","","","","0","original","1",""
"html-keyboard-response","240","1094213","0.0-4.0-4.0-1.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","241","1098218","0.0-4.0-4.0-0.1","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[858.5]","./assets/img/ocean/animals/seahorse.jpg","[""ArrowLeft""]","revaluation","ocean","23","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","1_4","","","","","","1","original","1",""
"html-keyboard-response","242","1098720","0.0-4.0-4.0-1.1","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
