"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","value","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"revaluation","461","1604365","0.0-5.0-10.1-0.14","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[398]","./assets/img/ocean/animals/octopus.jpg","[""ArrowRight""]","second stage test","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","original","2","","","",""
"html-keyboard-response","462","1604866","0.0-5.0-10.1-1.14","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","463","1605274","0.0-5.0-10.1-0.15","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[406]","./assets/img/ocean/animals/octopus.jpg","[""ArrowRight""]","second stage test","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","original","2","","","",""
"html-keyboard-response","464","1605775","0.0-5.0-10.1-1.15","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","465","1613002","0.0-6.0-0.0-0.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","3972","<p> Great! You have finished the treasure game </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","466","1621169","0.0-6.0-0.0-0.1","spark_pilot_norest","8335","8","14","Male","","","","","","","","3147","<p> Now, we are going to ask you to try to remember the pictures that you saw during the game. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","467","1633241","0.0-6.0-0.0-0.2","spark_pilot_norest","8335","8","14","Male","","","","","","","","1064","<p> On every trial, you will see an image. </p>
            <p> The image may be an <b>old</b> image you saw during the game or a <b>new</b> image that has not been shown before. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","468","1640346","0.0-6.0-0.0-0.3","spark_pilot_norest","8335","8","14","Male","","","","","","","","793","<p> You should select whether the image is:  </p>
            <p>  'Definitely old', 'Maybe old', 'Maybe new', or 'Definitely new.'  </p>
            <img src='./assets/img/memory/choices.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","469","1646868","0.0-6.0-0.0-0.4","spark_pilot_norest","8335","8","14","Male","","","","","","","","1715.9999999997672","<p> You should use the 1, 2, 3, and 4 keys to make your responses.  </p>
            <img src='./assets/img/memory/numberedChoices.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","470","1656305","0.0-6.0-0.0-0.5","spark_pilot_norest","8335","8","14","Male","","","","","","","","2918","<p> You will have <b>10 seconds</b> to make each response. </p>
            <p>  Make sure to respond before time runs out! </p>
            <img src='./assets/img/memory/10second.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","471","1671363","0.0-6.0-0.0-0.6","spark_pilot_norest","8335","8","14","Male","","","","","","","","2075.999999999767","<p> Before you play the real game, it is time to practice. </p>
            <p>  Just like in the real game, some of the images in the practice will be ones you have seen before. </p>
            <p>  Others will be entirely new. </p>","","instructions","","","","","","","","","","","",""
"memory-trial","472","1675199","0.0-6.0-1.0-0.0","spark_pilot_norest","8335","8","14","Male","","","false","","","","","2832","./assets/img/space/1.jpg","definitely_new","memory","","0","","false","","","","","0","4","old",""
"html-keyboard-response","473","1675701","0.0-6.0-1.0-1.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","1","","",""
"memory-trial","474","1678626","0.0-6.0-1.0-0.1","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1922","./assets/img/space/12.jpg","definitely_old","memory","","0","","false","","","","","2","1","new",""
"html-keyboard-response","475","1679128","0.0-6.0-1.0-1.1","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","3","","",""
"memory-trial","476","1681036","0.0-6.0-1.0-0.2","spark_pilot_norest","8335","8","14","Male","","","false","","","","","906","./assets/img/space/0.jpg","definitely_old","memory","","10","","true","","","","","4","1","old",""
"html-keyboard-response","477","1681538","0.0-6.0-1.0-1.2","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","5","","",""
"memory-trial","478","1683686","0.0-6.0-1.0-0.3","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1146","./assets/img/space/11.jpg","definitely_old","memory","","0","","false","","","","","6","1","new",""
"html-keyboard-response","479","1684187","0.0-6.0-1.0-1.3","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","7","","",""
"learning-instructions","480","1694683","0.0-6.0-2.0-0.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","1692","<p> Great! You have completed the practice. </p>
            <p> Before you start, we're going to ask you a few questions about how the game works.</p>","","instructions","","","","","","","","","","","",""
"comp-q","481","1701943","0.0-6.0-3.0-0.0-0.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","2101","<p> <b> True or False? </b> </p><p> You should use the mouse and click to make your response. </p>","0","comp_question","","","","false","","","","","","","",""
"comp-q","482","1709213","0.0-6.0-3.0-0.0-1.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","907","<p><b> Incorrect. </b> You should use the '1', '2', '3', and '4' keys to make your response. </p>","0","comp_answer","","","","","","","","","","","",""
"comp-q","483","1716174","0.0-6.0-3.0-0.1-0.1","spark_pilot_norest","8335","8","14","Male","","","","","","","","1808","<p> <b> True or False? </b> </p><p> You should use the mouse and click to make your response. </p>","1","comp_question","","","","true","","","","","","","",""
"comp-q","484","1728633","0.0-6.0-3.0-0.1-1.1","spark_pilot_norest","8335","8","14","Male","","","","","","","","4853.999999999767","<p><b> That's right! </b> You should use the '1', '2', '3', and '4' keys to make your response. </p>","0","comp_answer","","","","","","","","","","","",""
"comp-q","485","1734483","0.0-6.0-3.0-0.2-0.2","spark_pilot_norest","8335","8","14","Male","","","","","","","","701","<p> <b> True or False? </b> </p><p> You will have as much time as you want to make each choice. </p>","1","comp_question","","","","true","","","","","","","",""
"comp-q","486","1740909","0.0-6.0-3.0-0.2-1.2","spark_pilot_norest","8335","8","14","Male","","","","","","","","1598","<p> <b> That's right! </b> You will only have 10 seconds to make each choice. </p>","0","comp_answer","","","","","","","","","","","",""
"memory-trial","487","1744182","0.0-6.0-4.0-0.0","spark_pilot_norest","8335","8","14","Male","","","false","","","","","2270","./assets/img/canyon/memory/19.jpg","definitely_new","memory","","0","","false","","","","","8","4","old",""
"html-keyboard-response","488","1744684","0.0-6.0-4.0-1.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","9","","",""
"memory-trial","489","1747208","0.0-6.0-4.0-0.1","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1522","./assets/img/ocean/memory/31.jpg","definitely_new","memory","","10","","true","","","","","10","4","new",""
"html-keyboard-response","490","1747708","0.0-6.0-4.0-1.1","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","11","","",""
"memory-trial","491","1750569","0.0-6.0-4.0-0.2","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1858","./assets/img/canyon/memory/23.jpg","maybe_old","memory","","0","","false","","","","","12","2","new",""
"html-keyboard-response","492","1751071","0.0-6.0-4.0-1.2","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","13","","",""
"memory-trial","493","1753972","0.0-6.0-4.0-0.3","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1898","./assets/img/canyon/memory/41.jpg","maybe_new","memory","","0","","false","","","","","14","3","old",""
"html-keyboard-response","494","1754474","0.0-6.0-4.0-1.3","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","15","","",""
"memory-trial","495","1756956","0.0-6.0-4.0-0.4","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1481","./assets/img/ocean/memory/20.jpg","definitely_old","memory","","0","","false","","","","","16","1","new",""
"html-keyboard-response","496","1757458","0.0-6.0-4.0-1.4","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","17","","",""
"memory-trial","497","1761358","0.0-6.0-4.0-0.5","spark_pilot_norest","8335","8","14","Male","","","false","","","","","2898","./assets/img/canyon/memory/3.jpg","definitely_new","memory","","10","","true","","","","","18","4","new",""
"html-keyboard-response","498","1761860","0.0-6.0-4.0-1.5","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","19","","",""
"memory-trial","499","1766311","0.0-6.0-4.0-0.6","spark_pilot_norest","8335","8","14","Male","","","false","","","","","3449","./assets/img/ocean/memory/14.jpg","maybe_new","memory","","0","","false","","","","","20","3","old",""
"html-keyboard-response","500","1766812","0.0-6.0-4.0-1.6","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","21","","",""
"memory-trial","501","1769245","0.0-6.0-4.0-0.7","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1431","./assets/img/ocean/memory/39.jpg","definitely_new","memory","","0","","false","","","","","22","4","old",""
"html-keyboard-response","502","1769747","0.0-6.0-4.0-1.7","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","23","","",""
"memory-trial","503","1772229","0.0-6.0-4.0-0.8","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1481","./assets/img/ocean/memory/5.jpg","definitely_old","memory","","0","","false","","","","","24","1","new",""
"html-keyboard-response","504","1772730","0.0-6.0-4.0-1.8","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","25","","",""
"memory-trial","505","1776219","0.0-6.0-4.0-0.9","spark_pilot_norest","8335","8","14","Male","","","false","","","","","2487","./assets/img/ocean/memory/15.jpg","definitely_old","memory","","10","","true","","","","","26","1","old",""
"html-keyboard-response","506","1776721","0.0-6.0-4.0-1.9","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","27","","",""
"memory-trial","507","1781188","0.0-6.0-4.0-0.10","spark_pilot_norest","8335","8","14","Male","","","false","","","","","3465","./assets/img/ocean/memory/24.jpg","maybe_new","memory","","0","","false","","","","","28","3","old",""
"html-keyboard-response","508","1781689","0.0-6.0-4.0-1.10","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","29","","",""
"memory-trial","509","1783975","0.0-6.0-4.0-0.11","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1285","./assets/img/canyon/memory/2.jpg","definitely_old","memory","","0","","false","","","","","30","1","new",""
"html-keyboard-response","510","1784477","0.0-6.0-4.0-1.11","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","31","","",""
"memory-trial","511","1787198","0.0-6.0-4.0-0.12","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1718","./assets/img/ocean/memory/8.jpg","definitely_old","memory","","10","","true","","","","","32","1","old",""
"html-keyboard-response","512","1787699","0.0-6.0-4.0-1.12","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","33","","",""
"memory-trial","513","1789950","0.0-6.0-4.0-0.13","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1249","./assets/img/ocean/memory/16.jpg","definitely_old","memory","","0","","false","","","","","34","1","new",""
"html-keyboard-response","514","1790451","0.0-6.0-4.0-1.13","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","35","","",""
"memory-trial","515","1792870","0.0-6.0-4.0-0.14","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1417","./assets/img/canyon/memory/31.jpg","definitely_new","memory","","0","","false","","","","","36","4","old",""
"html-keyboard-response","516","1793372","0.0-6.0-4.0-1.14","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","37","","",""
"memory-trial","517","1795490","0.0-6.0-4.0-0.15","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1116","./assets/img/canyon/memory/21.jpg","definitely_old","memory","","10","","true","","","","","38","1","old",""
"html-keyboard-response","518","1795992","0.0-6.0-4.0-1.15","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","39","","",""
"memory-trial","519","1797743","0.0-6.0-4.0-0.16","spark_pilot_norest","8335","8","14","Male","","","false","","","","","750","./assets/img/ocean/memory/10.jpg","definitely_old","memory","","10","","true","","","","","40","1","old",""
"html-keyboard-response","520","1798245","0.0-6.0-4.0-1.16","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","41","","",""
"memory-trial","521","1800024","0.0-6.0-4.0-0.17","spark_pilot_norest","8335","8","14","Male","","","false","","","","","778","./assets/img/canyon/memory/24.jpg","definitely_old","memory","","0","","false","","","","","42","1","new",""
"html-keyboard-response","522","1800526","0.0-6.0-4.0-1.17","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","43","","",""
"memory-trial","523","1802988","0.0-6.0-4.0-0.18","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1460","./assets/img/ocean/memory/7.jpg","definitely_new","memory","","10","","true","","","","","44","4","new",""
"html-keyboard-response","524","1803490","0.0-6.0-4.0-1.18","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","45","","",""
"memory-trial","525","1805873","0.0-6.0-4.0-0.19","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1382","./assets/img/canyon/memory/18.jpg","maybe_old","memory","","0","","false","","","","","46","2","new",""
"html-keyboard-response","526","1806374","0.0-6.0-4.0-1.19","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","47","","",""
"memory-trial","527","1808426","0.0-6.0-4.0-0.20","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1050","./assets/img/ocean/memory/38.jpg","definitely_new","memory","","0","","false","","","","","48","4","old",""
"html-keyboard-response","528","1808927","0.0-6.0-4.0-1.20","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","49","","",""
"memory-trial","529","1811188","0.0-6.0-4.0-0.21","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1260","./assets/img/ocean/memory/6.jpg","definitely_old","memory","","0","","false","","","","","50","1","new",""
"html-keyboard-response","530","1811690","0.0-6.0-4.0-1.21","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","51","","",""
"memory-trial","531","1813668","0.0-6.0-4.0-0.22","spark_pilot_norest","8335","8","14","Male","","","false","","","","","976","./assets/img/ocean/memory/12.jpg","definitely_old","memory","","0","","false","","","","","52","1","new",""
"html-keyboard-response","532","1814169","0.0-6.0-4.0-1.22","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","53","","",""
"memory-trial","533","1816189","0.0-6.0-4.0-0.23","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1020","./assets/img/canyon/memory/26.jpg","definitely_new","memory","","10","","true","","","","","54","4","new",""
"html-keyboard-response","534","1816690","0.0-6.0-4.0-1.23","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","55","","",""
"memory-trial","535","1818880","0.0-6.0-4.0-0.24","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1189","./assets/img/ocean/memory/34.jpg","definitely_new","memory","","0","","false","","","","","56","4","old",""
"html-keyboard-response","536","1819382","0.0-6.0-4.0-1.24","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","57","","",""
"memory-trial","537","1821608","0.0-6.0-4.0-0.25","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1224","./assets/img/ocean/memory/29.jpg","definitely_old","memory","","0","","false","","","","","58","1","new",""
"html-keyboard-response","538","1822109","0.0-6.0-4.0-1.25","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","59","","",""
"memory-trial","539","1824258","0.0-6.0-4.0-0.26","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1148","./assets/img/canyon/memory/11.jpg","definitely_old","memory","","10","","true","","","","","60","1","old",""
"html-keyboard-response","540","1824760","0.0-6.0-4.0-1.26","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","61","","",""
"memory-trial","541","1827253","0.0-6.0-4.0-0.27","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1491","./assets/img/canyon/memory/9.jpg","maybe_old","memory","","10","","true","","","","","62","2","old",""
"html-keyboard-response","542","1827756","0.0-6.0-4.0-1.27","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","63","","",""
"memory-trial","543","1829253","0.0-6.0-4.0-0.28","spark_pilot_norest","8335","8","14","Male","","","false","","","","","496","./assets/img/canyon/memory/35.jpg","maybe_new","memory","","0","","false","","","","","64","3","old",""
"html-keyboard-response","544","1829755","0.0-6.0-4.0-1.28","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","65","","",""
"memory-trial","545","1831352","0.0-6.0-4.0-0.29","spark_pilot_norest","8335","8","14","Male","","","false","","","","","594","./assets/img/canyon/memory/14.jpg","definitely_new","memory","","10","","true","","","","","66","4","new",""
"html-keyboard-response","546","1831853","0.0-6.0-4.0-1.29","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","67","","",""
"memory-trial","547","1833171","0.0-6.0-4.0-0.30","spark_pilot_norest","8335","8","14","Male","","","false","","","","","316","./assets/img/canyon/memory/16.jpg","maybe_old","memory","","10","","true","","","","","68","2","old",""
"html-keyboard-response","548","1833673","0.0-6.0-4.0-1.30","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","69","","",""
"memory-trial","549","1837739","0.0-6.0-4.0-0.31","spark_pilot_norest","8335","8","14","Male","","","false","","","","","3064","./assets/img/canyon/memory/38.jpg","maybe_old","memory","","10","","true","","","","","70","2","old",""
"html-keyboard-response","550","1838241","0.0-6.0-4.0-1.31","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","71","","",""
"memory-trial","551","1840919","0.0-6.0-4.0-0.32","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1676","./assets/img/canyon/memory/17.jpg","definitely_old","memory","","0","","false","","","","","72","1","new",""
"html-keyboard-response","552","1841421","0.0-6.0-4.0-1.32","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","73","","",""
"memory-trial","553","1843978","0.0-6.0-4.0-0.33","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1556","./assets/img/ocean/memory/17.jpg","definitely_new","memory","","0","","false","","","","","74","4","old",""
"html-keyboard-response","554","1844480","0.0-6.0-4.0-1.33","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","75","","",""
"memory-trial","555","1846934","0.0-6.0-4.0-0.34","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1452","./assets/img/canyon/memory/40.jpg","definitely_old","memory","","10","","true","","","","","76","1","old",""
"html-keyboard-response","556","1847435","0.0-6.0-4.0-1.34","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","77","","",""
"memory-trial","557","1849541","0.0-6.0-4.0-0.35","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1103","./assets/img/ocean/memory/40.jpg","definitely_old","memory","","10","","true","","","","","78","1","old",""
"html-keyboard-response","558","1850043","0.0-6.0-4.0-1.35","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","79","","",""
"memory-trial","559","1852383","0.0-6.0-4.0-0.36","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1339","./assets/img/canyon/memory/27.jpg","definitely_old","memory","","0","","false","","","","","80","1","new",""
"html-keyboard-response","560","1852885","0.0-6.0-4.0-1.36","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","81","","",""
"memory-trial","561","1854796","0.0-6.0-4.0-0.37","spark_pilot_norest","8335","8","14","Male","","","false","","","","","909","./assets/img/canyon/memory/39.jpg","definitely_old","memory","","10","","true","","","","","82","1","old",""
"html-keyboard-response","562","1855298","0.0-6.0-4.0-1.37","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","83","","",""
"memory-trial","563","1858438","0.0-6.0-4.0-0.38","spark_pilot_norest","8335","8","14","Male","","","false","","","","","2137","./assets/img/ocean/memory/37.jpg","maybe_old","memory","","10","","true","","","","","84","2","old",""
"html-keyboard-response","564","1858940","0.0-6.0-4.0-1.38","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","85","","",""
"memory-trial","565","1861408","0.0-6.0-4.0-0.39","spark_pilot_norest","8335","8","14","Male","","","false","","","","","1467","./assets/img/canyon/memory/28.jpg","definitely_old","memory","","10","","true","","","","","86","1","old",""
"html-keyboard-response","566","1861909","0.0-6.0-4.0-1.39","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","87","","",""
"memory-trial","567","1866086","0.0-6.0-4.0-0.40","spark_pilot_norest","8335","8","14","Male","","","false","","","","","3175","./assets/img/ocean/memory/32.jpg","definitely_new","memory","","0","","false","","","","","88","4","old",""
"html-keyboard-response","568","1866587","0.0-6.0-4.0-1.40","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","89","","",""
"memory-trial","569","1868470","0.0-6.0-4.0-0.41","spark_pilot_norest","8335","8","14","Male","","","false","","","","","881","./assets/img/canyon/memory/34.jpg","maybe_old","memory","","10","","true","","","","","90","2","old",""
"html-keyboard-response","570","1868972","0.0-6.0-4.0-1.41","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","91","","",""
"memory-trial","571","1870461","0.0-6.0-4.0-0.42","spark_pilot_norest","8335","8","14","Male","","","false","","","","","486","./assets/img/ocean/memory/0.jpg","definitely_old","memory","","0","","false","","","","","92","1","new",""
"html-keyboard-response","572","1870963","0.0-6.0-4.0-1.42","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","93","","",""
"memory-trial","573","1871969","0.0-6.0-4.0-0.43","spark_pilot_norest","8335","8","14","Male","","","false","","","","","4","./assets/img/canyon/memory/12.jpg","definitely_old","memory","","0","","false","","","","","94","1","new",""
"html-keyboard-response","574","1872471","0.0-6.0-4.0-1.43","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","95","","",""
"memory-trial","575","1873979","0.0-6.0-4.0-0.44","spark_pilot_norest","8335","8","14","Male","","","false","","","","","505","./assets/img/canyon/memory/8.jpg","definitely_old","memory","","0","","false","","","","","96","1","new",""
"html-keyboard-response","576","1874480","0.0-6.0-4.0-1.44","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","97","","",""
"memory-trial","577","1875564","0.0-6.0-4.0-0.45","spark_pilot_norest","8335","8","14","Male","","","false","","","","","82","./assets/img/ocean/memory/28.jpg","maybe_old","memory","","0","","false","","","","","98","2","new",""
"html-keyboard-response","578","1876066","0.0-6.0-4.0-1.45","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","99","","",""
"memory-trial","579","1877214","0.0-6.0-4.0-0.46","spark_pilot_norest","8335","8","14","Male","","","false","","","","","146","./assets/img/ocean/memory/36.jpg","definitely_old","memory","","10","","true","","","","","100","1","old",""
"html-keyboard-response","580","1877716","0.0-6.0-4.0-1.46","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","101","","",""
"memory-trial","581","1878861","0.0-6.0-4.0-0.47","spark_pilot_norest","8335","8","14","Male","","","false","","","","","144","./assets/img/ocean/memory/18.jpg","maybe_new","memory","","10","","true","","","","","102","3","new",""
"html-keyboard-response","582","1879363","0.0-6.0-4.0-1.47","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","103","","",""
"memory-trial","583","1880442","0.0-6.0-4.0-0.48","spark_pilot_norest","8335","8","14","Male","","","false","","","","","77","./assets/img/canyon/memory/20.jpg","definitely_new","memory","","10","","true","","","","","104","4","new",""
"html-keyboard-response","584","1880943","0.0-6.0-4.0-1.48","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","105","","",""
"memory-trial","585","1882138","0.0-6.0-4.0-0.49","spark_pilot_norest","8335","8","14","Male","","","false","","","","","194","./assets/img/canyon/memory/37.jpg","definitely_new","memory","","0","","false","","","","","106","4","old",""
"html-keyboard-response","586","1882640","0.0-6.0-4.0-1.49","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","107","","",""
"memory-trial","587","1883789","0.0-6.0-4.0-0.50","spark_pilot_norest","8335","8","14","Male","","","false","","","","","147","./assets/img/ocean/memory/33.jpg","maybe_new","memory","","0","","false","","","","","108","3","old",""
"html-keyboard-response","588","1884291","0.0-6.0-4.0-1.50","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","109","","",""
"memory-trial","589","1885372","0.0-6.0-4.0-0.51","spark_pilot_norest","8335","8","14","Male","","","false","","","","","79","./assets/img/ocean/memory/41.jpg","definitely_new","memory","","0","","false","","","","","110","4","old",""
